#|num|weight|mean|covariance matrix| 
|29|0.00170042007377010722|-2.469240 23.913438 9.435556|16.0936177083 0.0081605825 0.0264982944 0.0081605825 3.8030249908 -0.0003697383 0.0264982944 -0.0003697383 3.9194507869|
|30|0.00116883567759235116|34.819196 7.353064 -57.180176|3.8117827572 0.0005089799 -0.0006520182 0.0005089799 14.8349982488 0.0025306395 -0.0006520182 0.0025306395 3.8273704941|
|31|0.00032834686705786000|1.484704 23.902625 -3.848472|3.8050555416 0.0003279237 -0.0009918857 0.0003279237 3.870632431 0.0001453784 -0.0009918857 0.0001453784 3.8165429083|
|32|0.00817580715588452772|-27.464025 -3.958971 49.449291|43.8657971804 4.6059167838 0.0032741284 4.6059167838 28.1130754338 0.0018195585 0.0032741284 0.0018195585 3.8280939786|
|33|0.02976022892149066817|-1.908438 3.344453 -16.994262|101.7507726256 -6.7576352965 -20.7044934791 -6.7576352965 26.4525535101 2.6723300834 -20.7044934791 2.6723300834 64.227103209|
|34|0.01191230386037536206|-3.766227 2.577950 -24.752796|50.1994084248 -7.0053236609 -11.8289241762 -7.0053236609 22.1474607057 4.6689055103 -11.8289241762 4.6689055103 26.4804391334|
|35|0.01096401942922692850|-10.463675 -3.828524 28.819274|64.5834496389 25.4392147876 -41.7628006238 25.4392147876 37.9478719103 -9.9134926376 -41.7628006238 -9.9134926376 67.9365023024|
|36|0.01198944778444056489|54.787214 7.863394 -51.734947|3.8456593984 -0.0113236493 -0.0186222874 -0.0113236493 43.9129025576 13.0336636564 -0.0186222874 13.0336636564 53.5091109504|
|37|0.03811024651064853080|-24.268046 -1.722497 41.837511|53.0909289419 13.6790675973 -1.6574027342 13.6790675973 46.6609393498 0.5809713678 -1.6574027342 0.5809713678 32.0375984889|
|38|0.01842145538029588137|-8.713985 2.653253 0.599581|91.2064552272 9.3042266921 -25.178838055 9.3042266921 48.0141725508 2.4611602554 -25.178838055 2.4611602554 125.1214240836|
|39|0.00909600128057686669|31.319376 -10.224622 -31.403817|36.0025312154 -1.1400030045 -1.2872563743 -1.1400030045 24.2060841739 -1.2830295908 -1.2872563743 -1.2830295908 27.6631111488|
|40|0.00065087975402538731|-5.213235 3.927618 36.117013|3.8125333499 -2.12988e-05 -0.0007108126 -2.12988e-05 3.7045719205 0.0003402135 -0.0007108126 0.0003402135 3.8217589477|
|41|0.00554167509521302868|47.819303 -9.388456 -45.115753|30.8409616705 0.0139083058 -4.0506008055 0.0139083058 3.8372177957 -0.0157745489 -4.0506008055 -0.0157745489 22.193810263|
|42|0.00351845481244878171|47.502921 -2.723567 -59.039547|26.4853598736 0.0043289415 -1.9469834088 0.0043289415 3.84035757 -0.0210765179 -1.9469834088 -0.0210765179 22.5848343564|
|43|0.01208358761549016558|-32.345278 -4.033762 27.720745|25.2391650719 2.6944666362 3.8637455964 2.6944666362 49.5411576552 -5.9136631869 3.8637455964 -5.9136631869 82.9614816922|
|44|0.00081105866168230815|47.740009 -9.388675 -50.512651|27.0317778412 -0.0007091756 0.0086045796 -0.0007091756 3.8167145234 -0.000330051 0.0086045796 -0.000330051 3.8331346172|
|45|0.00580196272187227628|-19.133124 10.585054 5.345850|54.3112680003 0.0206853456 -45.8784417077 0.0206853456 3.9006703876 0.0687741415 -45.8784417077 0.0687741415 117.987244772|
|46|0.00999916352547085448|-31.275644 4.266835 18.034617|29.5756550982 14.0865470638 -7.4736185283 14.0865470638 37.0143009764 -2.5860057642 -7.4736185283 -2.5860057642 43.5831765294|
|47|0.00048587908855114313|-38.511810 -2.738983 9.489830|3.8268513305 -7.487e-06 -9.0546e-05 -7.487e-06 3.7050527619 0.0001089287 -9.0546e-05 0.0001089287 3.8487424409|
|48|0.01255091951720676245|8.133620 19.043421 -5.862511|3.8926024097 0.0884693752 0.0099959624 0.0884693752 85.7928699069 10.8944066997 0.0099959624 10.8944066997 27.5756295102|
|49|0.00099430792026332002|41.486414 4.263220 -63.847210|3.8158042774 -0.0028119808 -0.0003034653 -0.0028119808 27.5605812919 -0.0007105436 -0.0003034653 -0.0007105436 3.8241272256|
|50|0.01347650656698822294|-24.975870 -2.391991 7.193454|50.776496531 7.360675688 -48.454708504 7.360675688 57.4025139098 -6.2095243138 -48.454708504 -6.2095243138 117.0694846175|
|51|0.00001286133007113249|-32.459729 -0.819353 43.418945|23.3765927407 12.9917694682 -2.1116053351 12.9917694682 29.2817105465 -3.1543710722 -2.1116053351 -3.1543710722 24.2163174816|
|52|0.00072512902632785095|-11.883479 10.572286 41.153929|3.835744758 -0.0002787652 -0.00214905 -0.0002787652 3.8502044132 -0.013542942 -0.00214905 -0.013542942 36.8646859841|
|53|0.00604548301881479601|-31.218473 -8.779582 41.609064|27.9457411042 -6.3799649873 -1.8381832807 -6.3799649873 26.9255004073 7.0093081688 -1.8381832807 7.0093081688 31.6429185736|
|54|0.00173652232818942041|54.785258 -2.730579 -54.738135|3.8220118983 0.0001965654 -0.000367033 0.0001965654 3.920845488 -0.0815236038 -0.000367033 -0.0815236038 41.2907679916|
|55|0.01848345498762745884|44.625257 6.068716 -49.148396|44.0486702223 -2.5871666696 -7.8864284 -2.5871666696 52.6222381983 0.4079058917 -7.8864284 0.4079058917 55.660787262|
|56|0.00062225575005185130|36.439635 -16.055262 -37.180366|25.2444172283 -0.0017887108 0.0133164325 -0.0017887108 3.8172147591 -0.0002995326 0.0133164325 -0.0002995326 3.8259921209|
|57|0.00599624261220679106|2.035497 18.697419 7.427411|52.0638036202 12.4939992654 -0.9271672828 12.4939992654 36.2127609634 -12.7010570705 -0.9271672828 -12.7010570705 31.0667105954|
|58|0.00200148932330532865|-7.400005 -4.901082 25.236185|41.4183680235 22.8165397119 -12.7438150578 22.8165397119 37.4473393449 -3.359147121 -12.7438150578 -3.359147121 24.4546334273|
|59|0.04816882688367066234|18.110523 2.545020 -27.408110|155.4990796638 -1.0880203492 -103.8643294571 -1.0880203492 28.3683809294 -1.1271817472 -103.8643294571 -1.1271817472 132.1334298558|
|60|0.00167963864952947513|-5.204817 -9.390512 -4.320629|3.9952981354 0.0002078566 0.0111138849 0.0002078566 3.8045235364 -0.0007275587 0.0111138849 -0.0007275587 32.2076653156|
|61|0.01972547466473423272|4.530904 15.729273 8.179318|37.9220244401 22.4420511209 -7.9039231562 22.4420511209 73.7702966312 -28.3976667749 -7.9039231562 -28.3976667749 46.7591643706|
|62|0.01662237299625590053|-27.933372 -13.209674 26.298268|40.4979008015 -0.2261840667 -4.9356636245 -0.2261840667 16.4007353725 3.5442845102 -4.9356636245 3.5442845102 76.0820687951|
|63|0.00131661642635720545|-11.861876 7.284612 -30.513970|3.8321685397 -0.0678507549 0.0006570101 -0.0678507549 14.8286429641 -0.0099776204 0.0006570101 -0.0099776204 3.8245398961|
|64|0.00514899992199464342|49.431603 3.141170 -63.846674|25.65882625 -0.9393651707 -0.0016319393 -0.9393651707 25.5713696011 0.0043047889 -0.0016319393 0.0043047889 3.8276821049|
|65|0.00478360520797919356|14.784701 29.000722 -3.846326|3.8253642273 0.0001736707 0.0003953137 0.0001736707 42.9929472843 0.021754899 0.0003953137 0.021754899 3.8309247538|
|66|0.00051549399416718326|-18.547121 -16.055196 -10.510543|3.8162255773 0.000350653 -3.35653e-05 0.000350653 3.8176536254 -7.56835e-05 -3.35653e-05 -7.56835e-05 3.8462779272|
|67|0.00324691277664937482|21.481277 -7.717549 -35.577934|3.8748934127 -0.045383377 0.0091390295 -0.045383377 31.7187082434 -17.1906978293 0.0091390295 -17.1906978293 24.9343694382|
|68|0.00224180358366047380|14.798399 -4.070273 -14.666194|3.8306890065 -0.0187723444 -0.0347112261 -0.0187723444 23.2149827935 8.5710285524 -0.0347112261 8.5710285524 14.6143046847|
|69|0.00141755800513751994|-15.046980 10.568305 49.449117|14.8043574339 -0.0104944604 0.0038233809 -0.0104944604 3.8765242808 -0.0001359928 0.0038233809 -0.0001359928 3.8292445271|
|70|0.01397530843055943932|11.757935 31.787790 3.754631|14.877437888 -4.6244098738 -2.2674263638 -4.6244098738 36.9734210358 -6.2078891014 -2.2674263638 -6.2078891014 23.9318032445|
|71|0.00059834730661447269|28.153105 3.927663 -50.517815|3.8160247286 -4.77887e-05 -0.000769004 -4.77887e-05 3.7049207082 3.04271e-05 -0.000769004 3.04271e-05 3.7989309329|
|72|0.00572788476418412996|-22.111459 6.278953 -34.672645|14.9178706047 4.2011296643 -4.6400226968 4.2011296643 13.8503933152 1.6614342246 -4.6400226968 1.6614342246 14.7312899764|
|73|0.00023624383641446833|-25.180039 10.579587 38.708630|3.8406129308 0.0003793822 0.0211466439 0.0003793822 3.8017710201 -0.0032381613 0.0211466439 -0.0032381613 20.163518254|
|74|0.00166951691353329503|-1.395218 3.919947 29.456051|16.4358956041 0.0395580934 -0.0528184322 0.0395580934 3.7715143891 0.0003287856 -0.0528184322 0.0003287856 3.9289753646|
|75|0.00520619221920970258|8.151160 33.261450 -2.780661|3.8258730064 0.0224979033 0.0245554367 0.0224979033 38.9974220916 18.2132097855 0.0245554367 18.2132097855 31.7351182015|
|76|0.00137746815112312179|48.501408 17.244614 -57.176780|25.640992439 0.0051499204 0.0029724736 0.0051499204 3.8126786292 0.0004830351 0.0029724736 0.0004830351 3.8499142659|
|77|0.01104494091015182158|3.264484 1.142740 8.649296|24.1253467796 2.8904410529 -15.3761346927 2.8904410529 20.9259205897 6.5986085118 -15.3761346927 6.5986085118 86.0928796906|
|78|0.00392815597011148508|-10.152785 10.577861 -16.240748|66.6572346788 0.012814294 20.030439539 0.012814294 3.8309587153 0.0152421043 20.030439539 0.0152421043 62.2514389756|
|79|0.07731640764555551548|38.408637 0.882315 -41.989613|73.577484287 5.8248385817 -34.9432864154 5.8248385817 58.2987901636 -20.4234345355 -34.9432864154 -20.4234345355 76.7591659556|
|80|0.00894879307220758716|-17.884650 10.579878 -22.573468|31.2060971455 -0.0116869989 5.3328967138 -0.0116869989 3.7999522677 -0.0171653242 5.3328967138 -0.0171653242 50.7550295147|
|81|0.00117307638547571786|48.124698 2.955949 -37.214814|3.8895753138 0.0616540288 -0.0007313097 0.0616540288 49.5273809378 0.0019673113 -0.0007313097 0.0019673113 3.8118405311|
|82|0.00106673964826615271|8.136285 10.594285 29.468002|3.7039996626 0.0002965893 7.522e-07 0.0002965893 3.7039979877 7.521e-07 7.522e-07 7.521e-07 3.7037028891|
